,date,hebrewDate,hebrewMonth,hebrewYear
468,2002-04-14,"(5762, 2, 2)",IYYAR,5762
469,2002-04-15,"(5762, 2, 3)",IYYAR,5762
470,2002-04-16,"(5762, 2, 4)",IYYAR,5762
471,2002-04-17,"(5762, 2, 5)",IYYAR,5762
472,2002-04-18,"(5762, 2, 6)",IYYAR,5762
473,2002-04-19,"(5762, 2, 7)",IYYAR,5762
474,2002-04-20,"(5762, 2, 8)",IYYAR,5762
475,2002-04-21,"(5762, 2, 9)",IYYAR,5762
476,2002-04-22,"(5762, 2, 10)",IYYAR,5762
477,2002-04-23,"(5762, 2, 11)",IYYAR,5762
478,2002-04-24,"(5762, 2, 12)",IYYAR,5762
479,2002-04-25,"(5762, 2, 13)",IYYAR,5762
480,2002-04-26,"(5762, 2, 14)",IYYAR,5762
481,2002-04-27,"(5762, 2, 15)",IYYAR,5762
482,2002-04-28,"(5762, 2, 16)",IYYAR,5762
483,2002-04-29,"(5762, 2, 17)",IYYAR,5762
484,2002-04-30,"(5762, 2, 18)",IYYAR,5762
485,2002-05-01,"(5762, 2, 19)",IYYAR,5762
486,2002-05-02,"(5762, 2, 20)",IYYAR,5762
487,2002-05-03,"(5762, 2, 21)",IYYAR,5762
488,2002-05-04,"(5762, 2, 22)",IYYAR,5762
489,2002-05-05,"(5762, 2, 23)",IYYAR,5762
490,2002-05-06,"(5762, 2, 24)",IYYAR,5762
491,2002-05-07,"(5762, 2, 25)",IYYAR,5762
492,2002-05-08,"(5762, 2, 26)",IYYAR,5762
493,2002-05-09,"(5762, 2, 27)",IYYAR,5762
494,2002-05-10,"(5762, 2, 28)",IYYAR,5762
495,2002-05-11,"(5762, 2, 29)",IYYAR,5762
496,2002-05-12,"(5762, 3, 1)",SIVAN,5762
497,2002-05-13,"(5762, 3, 2)",SIVAN,5762
498,2002-05-14,"(5762, 3, 3)",SIVAN,5762
499,2002-05-15,"(5762, 3, 4)",SIVAN,5762
500,2002-05-16,"(5762, 3, 5)",SIVAN,5762
501,2002-05-17,"(5762, 3, 6)",SIVAN,5762
502,2002-05-18,"(5762, 3, 7)",SIVAN,5762
503,2002-05-19,"(5762, 3, 8)",SIVAN,5762
504,2002-05-20,"(5762, 3, 9)",SIVAN,5762
505,2002-05-21,"(5762, 3, 10)",SIVAN,5762
506,2002-05-22,"(5762, 3, 11)",SIVAN,5762
507,2002-05-23,"(5762, 3, 12)",SIVAN,5762
508,2002-05-24,"(5762, 3, 13)",SIVAN,5762
509,2002-05-25,"(5762, 3, 14)",SIVAN,5762
510,2002-05-26,"(5762, 3, 15)",SIVAN,5762
511,2002-05-27,"(5762, 3, 16)",SIVAN,5762
512,2002-05-28,"(5762, 3, 17)",SIVAN,5762
513,2002-05-29,"(5762, 3, 18)",SIVAN,5762
514,2002-05-30,"(5762, 3, 19)",SIVAN,5762
515,2002-05-31,"(5762, 3, 20)",SIVAN,5762
516,2002-06-01,"(5762, 3, 21)",SIVAN,5762
517,2002-06-02,"(5762, 3, 22)",SIVAN,5762
518,2002-06-03,"(5762, 3, 23)",SIVAN,5762
519,2002-06-04,"(5762, 3, 24)",SIVAN,5762
520,2002-06-05,"(5762, 3, 25)",SIVAN,5762
521,2002-06-06,"(5762, 3, 26)",SIVAN,5762
522,2002-06-07,"(5762, 3, 27)",SIVAN,5762
523,2002-06-08,"(5762, 3, 28)",SIVAN,5762
524,2002-06-09,"(5762, 3, 29)",SIVAN,5762
525,2002-06-10,"(5762, 3, 30)",SIVAN,5762
526,2002-06-11,"(5762, 4, 1)",TAMMUZ,5762
527,2002-06-12,"(5762, 4, 2)",TAMMUZ,5762
528,2002-06-13,"(5762, 4, 3)",TAMMUZ,5762
529,2002-06-14,"(5762, 4, 4)",TAMMUZ,5762
530,2002-06-15,"(5762, 4, 5)",TAMMUZ,5762
531,2002-06-16,"(5762, 4, 6)",TAMMUZ,5762
532,2002-06-17,"(5762, 4, 7)",TAMMUZ,5762
533,2002-06-18,"(5762, 4, 8)",TAMMUZ,5762
534,2002-06-19,"(5762, 4, 9)",TAMMUZ,5762
535,2002-06-20,"(5762, 4, 10)",TAMMUZ,5762
536,2002-06-21,"(5762, 4, 11)",TAMMUZ,5762
537,2002-06-22,"(5762, 4, 12)",TAMMUZ,5762
538,2002-06-23,"(5762, 4, 13)",TAMMUZ,5762
539,2002-06-24,"(5762, 4, 14)",TAMMUZ,5762
540,2002-06-25,"(5762, 4, 15)",TAMMUZ,5762
541,2002-06-26,"(5762, 4, 16)",TAMMUZ,5762
542,2002-06-27,"(5762, 4, 17)",TAMMUZ,5762
543,2002-06-28,"(5762, 4, 18)",TAMMUZ,5762
544,2002-06-29,"(5762, 4, 19)",TAMMUZ,5762
545,2002-06-30,"(5762, 4, 20)",TAMMUZ,5762
546,2002-07-01,"(5762, 4, 21)",TAMMUZ,5762
547,2002-07-02,"(5762, 4, 22)",TAMMUZ,5762
548,2002-07-03,"(5762, 4, 23)",TAMMUZ,5762
549,2002-07-04,"(5762, 4, 24)",TAMMUZ,5762
550,2002-07-05,"(5762, 4, 25)",TAMMUZ,5762
551,2002-07-06,"(5762, 4, 26)",TAMMUZ,5762
552,2002-07-07,"(5762, 4, 27)",TAMMUZ,5762
553,2002-07-08,"(5762, 4, 28)",TAMMUZ,5762
554,2002-07-09,"(5762, 4, 29)",TAMMUZ,5762
555,2002-07-10,"(5762, 5, 1)",AV,5762
556,2002-07-11,"(5762, 5, 2)",AV,5762
557,2002-07-12,"(5762, 5, 3)",AV,5762
558,2002-07-13,"(5762, 5, 4)",AV,5762
559,2002-07-14,"(5762, 5, 5)",AV,5762
560,2002-07-15,"(5762, 5, 6)",AV,5762
561,2002-07-16,"(5762, 5, 7)",AV,5762
562,2002-07-17,"(5762, 5, 8)",AV,5762
563,2002-07-18,"(5762, 5, 9)",AV,5762
564,2002-07-19,"(5762, 5, 10)",AV,5762
565,2002-07-20,"(5762, 5, 11)",AV,5762
566,2002-07-21,"(5762, 5, 12)",AV,5762
567,2002-07-22,"(5762, 5, 13)",AV,5762
568,2002-07-23,"(5762, 5, 14)",AV,5762
569,2002-07-24,"(5762, 5, 15)",AV,5762
570,2002-07-25,"(5762, 5, 16)",AV,5762
571,2002-07-26,"(5762, 5, 17)",AV,5762
572,2002-07-27,"(5762, 5, 18)",AV,5762
573,2002-07-28,"(5762, 5, 19)",AV,5762
574,2002-07-29,"(5762, 5, 20)",AV,5762
575,2002-07-30,"(5762, 5, 21)",AV,5762
576,2002-07-31,"(5762, 5, 22)",AV,5762
577,2002-08-01,"(5762, 5, 23)",AV,5762
578,2002-08-02,"(5762, 5, 24)",AV,5762
579,2002-08-03,"(5762, 5, 25)",AV,5762
580,2002-08-04,"(5762, 5, 26)",AV,5762
581,2002-08-05,"(5762, 5, 27)",AV,5762
582,2002-08-06,"(5762, 5, 28)",AV,5762
583,2002-08-07,"(5762, 5, 29)",AV,5762
584,2002-08-08,"(5762, 5, 30)",AV,5762
585,2002-08-09,"(5762, 6, 1)",ELUL,5762
586,2002-08-10,"(5762, 6, 2)",ELUL,5762
587,2002-08-11,"(5762, 6, 3)",ELUL,5762
588,2002-08-12,"(5762, 6, 4)",ELUL,5762
589,2002-08-13,"(5762, 6, 5)",ELUL,5762
590,2002-08-14,"(5762, 6, 6)",ELUL,5762
591,2002-08-15,"(5762, 6, 7)",ELUL,5762
592,2002-08-16,"(5762, 6, 8)",ELUL,5762
593,2002-08-17,"(5762, 6, 9)",ELUL,5762
594,2002-08-18,"(5762, 6, 10)",ELUL,5762
595,2002-08-19,"(5762, 6, 11)",ELUL,5762
596,2002-08-20,"(5762, 6, 12)",ELUL,5762
597,2002-08-21,"(5762, 6, 13)",ELUL,5762
598,2002-08-22,"(5762, 6, 14)",ELUL,5762
599,2002-08-23,"(5762, 6, 15)",ELUL,5762
600,2002-08-24,"(5762, 6, 16)",ELUL,5762
601,2002-08-25,"(5762, 6, 17)",ELUL,5762
602,2002-08-26,"(5762, 6, 18)",ELUL,5762
603,2002-08-27,"(5762, 6, 19)",ELUL,5762
604,2002-08-28,"(5762, 6, 20)",ELUL,5762
605,2002-08-29,"(5762, 6, 21)",ELUL,5762
606,2002-08-30,"(5762, 6, 22)",ELUL,5762
607,2002-08-31,"(5762, 6, 23)",ELUL,5762
608,2002-09-01,"(5762, 6, 24)",ELUL,5762
609,2002-09-02,"(5762, 6, 25)",ELUL,5762
610,2002-09-03,"(5762, 6, 26)",ELUL,5762
611,2002-09-04,"(5762, 6, 27)",ELUL,5762
612,2002-09-05,"(5762, 6, 28)",ELUL,5762
613,2002-09-06,"(5762, 6, 29)",ELUL,5762
614,2002-09-07,"(5763, 7, 1)",TISHRI,5763
615,2002-09-08,"(5763, 7, 2)",TISHRI,5763
616,2002-09-09,"(5763, 7, 3)",TISHRI,5763
617,2002-09-10,"(5763, 7, 4)",TISHRI,5763
618,2002-09-11,"(5763, 7, 5)",TISHRI,5763
619,2002-09-12,"(5763, 7, 6)",TISHRI,5763
620,2002-09-13,"(5763, 7, 7)",TISHRI,5763
621,2002-09-14,"(5763, 7, 8)",TISHRI,5763
622,2002-09-15,"(5763, 7, 9)",TISHRI,5763
623,2002-09-16,"(5763, 7, 10)",TISHRI,5763
624,2002-09-17,"(5763, 7, 11)",TISHRI,5763
625,2002-09-18,"(5763, 7, 12)",TISHRI,5763
626,2002-09-19,"(5763, 7, 13)",TISHRI,5763
627,2002-09-20,"(5763, 7, 14)",TISHRI,5763
628,2002-09-21,"(5763, 7, 15)",TISHRI,5763
629,2002-09-22,"(5763, 7, 16)",TISHRI,5763
630,2002-09-23,"(5763, 7, 17)",TISHRI,5763
631,2002-09-24,"(5763, 7, 18)",TISHRI,5763
632,2002-09-25,"(5763, 7, 19)",TISHRI,5763
633,2002-09-26,"(5763, 7, 20)",TISHRI,5763
634,2002-09-27,"(5763, 7, 21)",TISHRI,5763
635,2002-09-28,"(5763, 7, 22)",TISHRI,5763
636,2002-09-29,"(5763, 7, 23)",TISHRI,5763
637,2002-09-30,"(5763, 7, 24)",TISHRI,5763
638,2002-10-01,"(5763, 7, 25)",TISHRI,5763
639,2002-10-02,"(5763, 7, 26)",TISHRI,5763
640,2002-10-03,"(5763, 7, 27)",TISHRI,5763
641,2002-10-04,"(5763, 7, 28)",TISHRI,5763
642,2002-10-05,"(5763, 7, 29)",TISHRI,5763
643,2002-10-06,"(5763, 7, 30)",TISHRI,5763
644,2002-10-07,"(5763, 8, 1)",HESHVAN,5763
645,2002-10-08,"(5763, 8, 2)",HESHVAN,5763
646,2002-10-09,"(5763, 8, 3)",HESHVAN,5763
647,2002-10-10,"(5763, 8, 4)",HESHVAN,5763
648,2002-10-11,"(5763, 8, 5)",HESHVAN,5763
649,2002-10-12,"(5763, 8, 6)",HESHVAN,5763
650,2002-10-13,"(5763, 8, 7)",HESHVAN,5763
651,2002-10-14,"(5763, 8, 8)",HESHVAN,5763
652,2002-10-15,"(5763, 8, 9)",HESHVAN,5763
653,2002-10-16,"(5763, 8, 10)",HESHVAN,5763
654,2002-10-17,"(5763, 8, 11)",HESHVAN,5763
655,2002-10-18,"(5763, 8, 12)",HESHVAN,5763
656,2002-10-19,"(5763, 8, 13)",HESHVAN,5763
657,2002-10-20,"(5763, 8, 14)",HESHVAN,5763
658,2002-10-21,"(5763, 8, 15)",HESHVAN,5763
659,2002-10-22,"(5763, 8, 16)",HESHVAN,5763
660,2002-10-23,"(5763, 8, 17)",HESHVAN,5763
661,2002-10-24,"(5763, 8, 18)",HESHVAN,5763
662,2002-10-25,"(5763, 8, 19)",HESHVAN,5763
663,2002-10-26,"(5763, 8, 20)",HESHVAN,5763
664,2002-10-27,"(5763, 8, 21)",HESHVAN,5763
665,2002-10-28,"(5763, 8, 22)",HESHVAN,5763
666,2002-10-29,"(5763, 8, 23)",HESHVAN,5763
667,2002-10-30,"(5763, 8, 24)",HESHVAN,5763
668,2002-10-31,"(5763, 8, 25)",HESHVAN,5763
669,2002-11-01,"(5763, 8, 26)",HESHVAN,5763
670,2002-11-02,"(5763, 8, 27)",HESHVAN,5763
671,2002-11-03,"(5763, 8, 28)",HESHVAN,5763
672,2002-11-04,"(5763, 8, 29)",HESHVAN,5763
673,2002-11-05,"(5763, 8, 30)",HESHVAN,5763
674,2002-11-06,"(5763, 9, 1)",KISLEV,5763
675,2002-11-07,"(5763, 9, 2)",KISLEV,5763
676,2002-11-08,"(5763, 9, 3)",KISLEV,5763
677,2002-11-09,"(5763, 9, 4)",KISLEV,5763
678,2002-11-10,"(5763, 9, 5)",KISLEV,5763
679,2002-11-11,"(5763, 9, 6)",KISLEV,5763
680,2002-11-12,"(5763, 9, 7)",KISLEV,5763
681,2002-11-13,"(5763, 9, 8)",KISLEV,5763
682,2002-11-14,"(5763, 9, 9)",KISLEV,5763
683,2002-11-15,"(5763, 9, 10)",KISLEV,5763
684,2002-11-16,"(5763, 9, 11)",KISLEV,5763
685,2002-11-17,"(5763, 9, 12)",KISLEV,5763
686,2002-11-18,"(5763, 9, 13)",KISLEV,5763
687,2002-11-19,"(5763, 9, 14)",KISLEV,5763
688,2002-11-20,"(5763, 9, 15)",KISLEV,5763
689,2002-11-21,"(5763, 9, 16)",KISLEV,5763
690,2002-11-22,"(5763, 9, 17)",KISLEV,5763
691,2002-11-23,"(5763, 9, 18)",KISLEV,5763
692,2002-11-24,"(5763, 9, 19)",KISLEV,5763
693,2002-11-25,"(5763, 9, 20)",KISLEV,5763
694,2002-11-26,"(5763, 9, 21)",KISLEV,5763
695,2002-11-27,"(5763, 9, 22)",KISLEV,5763
696,2002-11-28,"(5763, 9, 23)",KISLEV,5763
697,2002-11-29,"(5763, 9, 24)",KISLEV,5763
698,2002-11-30,"(5763, 9, 25)",KISLEV,5763
699,2002-12-01,"(5763, 9, 26)",KISLEV,5763
700,2002-12-02,"(5763, 9, 27)",KISLEV,5763
701,2002-12-03,"(5763, 9, 28)",KISLEV,5763
702,2002-12-04,"(5763, 9, 29)",KISLEV,5763
703,2002-12-05,"(5763, 9, 30)",KISLEV,5763
704,2002-12-06,"(5763, 10, 1)",TEVETH,5763
705,2002-12-07,"(5763, 10, 2)",TEVETH,5763
706,2002-12-08,"(5763, 10, 3)",TEVETH,5763
707,2002-12-09,"(5763, 10, 4)",TEVETH,5763
708,2002-12-10,"(5763, 10, 5)",TEVETH,5763
709,2002-12-11,"(5763, 10, 6)",TEVETH,5763
710,2002-12-12,"(5763, 10, 7)",TEVETH,5763
711,2002-12-13,"(5763, 10, 8)",TEVETH,5763
712,2002-12-14,"(5763, 10, 9)",TEVETH,5763
713,2002-12-15,"(5763, 10, 10)",TEVETH,5763
714,2002-12-16,"(5763, 10, 11)",TEVETH,5763
715,2002-12-17,"(5763, 10, 12)",TEVETH,5763
716,2002-12-18,"(5763, 10, 13)",TEVETH,5763
717,2002-12-19,"(5763, 10, 14)",TEVETH,5763
718,2002-12-20,"(5763, 10, 15)",TEVETH,5763
719,2002-12-21,"(5763, 10, 16)",TEVETH,5763
720,2002-12-22,"(5763, 10, 17)",TEVETH,5763
721,2002-12-23,"(5763, 10, 18)",TEVETH,5763
722,2002-12-24,"(5763, 10, 19)",TEVETH,5763
723,2002-12-25,"(5763, 10, 20)",TEVETH,5763
724,2002-12-26,"(5763, 10, 21)",TEVETH,5763
725,2002-12-27,"(5763, 10, 22)",TEVETH,5763
726,2002-12-28,"(5763, 10, 23)",TEVETH,5763
727,2002-12-29,"(5763, 10, 24)",TEVETH,5763
728,2002-12-30,"(5763, 10, 25)",TEVETH,5763
729,2002-12-31,"(5763, 10, 26)",TEVETH,5763
730,2003-01-01,"(5763, 10, 27)",TEVETH,5763
731,2003-01-02,"(5763, 10, 28)",TEVETH,5763
732,2003-01-03,"(5763, 10, 29)",TEVETH,5763
733,2003-01-04,"(5763, 11, 1)",SHEVAT,5763
734,2003-01-05,"(5763, 11, 2)",SHEVAT,5763
735,2003-01-06,"(5763, 11, 3)",SHEVAT,5763
736,2003-01-07,"(5763, 11, 4)",SHEVAT,5763
737,2003-01-08,"(5763, 11, 5)",SHEVAT,5763
738,2003-01-09,"(5763, 11, 6)",SHEVAT,5763
739,2003-01-10,"(5763, 11, 7)",SHEVAT,5763
740,2003-01-11,"(5763, 11, 8)",SHEVAT,5763
741,2003-01-12,"(5763, 11, 9)",SHEVAT,5763
742,2003-01-13,"(5763, 11, 10)",SHEVAT,5763
743,2003-01-14,"(5763, 11, 11)",SHEVAT,5763
744,2003-01-15,"(5763, 11, 12)",SHEVAT,5763
745,2003-01-16,"(5763, 11, 13)",SHEVAT,5763
746,2003-01-17,"(5763, 11, 14)",SHEVAT,5763
747,2003-01-18,"(5763, 11, 15)",SHEVAT,5763
748,2003-01-19,"(5763, 11, 16)",SHEVAT,5763
749,2003-01-20,"(5763, 11, 17)",SHEVAT,5763
750,2003-01-21,"(5763, 11, 18)",SHEVAT,5763
751,2003-01-22,"(5763, 11, 19)",SHEVAT,5763
752,2003-01-23,"(5763, 11, 20)",SHEVAT,5763
753,2003-01-24,"(5763, 11, 21)",SHEVAT,5763
754,2003-01-25,"(5763, 11, 22)",SHEVAT,5763
755,2003-01-26,"(5763, 11, 23)",SHEVAT,5763
756,2003-01-27,"(5763, 11, 24)",SHEVAT,5763
757,2003-01-28,"(5763, 11, 25)",SHEVAT,5763
758,2003-01-29,"(5763, 11, 26)",SHEVAT,5763
759,2003-01-30,"(5763, 11, 27)",SHEVAT,5763
760,2003-01-31,"(5763, 11, 28)",SHEVAT,5763
761,2003-02-01,"(5763, 11, 29)",SHEVAT,5763
762,2003-02-02,"(5763, 11, 30)",SHEVAT,5763
763,2003-02-03,"(5763, 12, 1)",ADAR,5763
764,2003-02-04,"(5763, 12, 2)",ADAR,5763
765,2003-02-05,"(5763, 12, 3)",ADAR,5763
766,2003-02-06,"(5763, 12, 4)",ADAR,5763
767,2003-02-07,"(5763, 12, 5)",ADAR,5763
768,2003-02-08,"(5763, 12, 6)",ADAR,5763
769,2003-02-09,"(5763, 12, 7)",ADAR,5763
770,2003-02-10,"(5763, 12, 8)",ADAR,5763
771,2003-02-11,"(5763, 12, 9)",ADAR,5763
772,2003-02-12,"(5763, 12, 10)",ADAR,5763
773,2003-02-13,"(5763, 12, 11)",ADAR,5763
774,2003-02-14,"(5763, 12, 12)",ADAR,5763
775,2003-02-15,"(5763, 12, 13)",ADAR,5763
776,2003-02-16,"(5763, 12, 14)",ADAR,5763
777,2003-02-17,"(5763, 12, 15)",ADAR,5763
778,2003-02-18,"(5763, 12, 16)",ADAR,5763
779,2003-02-19,"(5763, 12, 17)",ADAR,5763
780,2003-02-20,"(5763, 12, 18)",ADAR,5763
781,2003-02-21,"(5763, 12, 19)",ADAR,5763
782,2003-02-22,"(5763, 12, 20)",ADAR,5763
783,2003-02-23,"(5763, 12, 21)",ADAR,5763
784,2003-02-24,"(5763, 12, 22)",ADAR,5763
785,2003-02-25,"(5763, 12, 23)",ADAR,5763
786,2003-02-26,"(5763, 12, 24)",ADAR,5763
787,2003-02-27,"(5763, 12, 25)",ADAR,5763
788,2003-02-28,"(5763, 12, 26)",ADAR,5763
789,2003-03-01,"(5763, 12, 27)",ADAR,5763
790,2003-03-02,"(5763, 12, 28)",ADAR,5763
791,2003-03-03,"(5763, 12, 29)",ADAR,5763
792,2003-03-04,"(5763, 12, 30)",ADAR,5763
793,2003-03-05,"(5763, 13, 1)",VEADAR,5763
794,2003-03-06,"(5763, 13, 2)",VEADAR,5763
795,2003-03-07,"(5763, 13, 3)",VEADAR,5763
796,2003-03-08,"(5763, 13, 4)",VEADAR,5763
797,2003-03-09,"(5763, 13, 5)",VEADAR,5763
798,2003-03-10,"(5763, 13, 6)",VEADAR,5763
799,2003-03-11,"(5763, 13, 7)",VEADAR,5763
800,2003-03-12,"(5763, 13, 8)",VEADAR,5763
801,2003-03-13,"(5763, 13, 9)",VEADAR,5763
802,2003-03-14,"(5763, 13, 10)",VEADAR,5763
803,2003-03-15,"(5763, 13, 11)",VEADAR,5763
804,2003-03-16,"(5763, 13, 12)",VEADAR,5763
805,2003-03-17,"(5763, 13, 13)",VEADAR,5763
806,2003-03-18,"(5763, 13, 14)",VEADAR,5763
807,2003-03-19,"(5763, 13, 15)",VEADAR,5763
808,2003-03-20,"(5763, 13, 16)",VEADAR,5763
809,2003-03-21,"(5763, 13, 17)",VEADAR,5763
810,2003-03-22,"(5763, 13, 18)",VEADAR,5763
811,2003-03-23,"(5763, 13, 19)",VEADAR,5763
812,2003-03-24,"(5763, 13, 20)",VEADAR,5763
813,2003-03-25,"(5763, 13, 21)",VEADAR,5763
814,2003-03-26,"(5763, 13, 22)",VEADAR,5763
815,2003-03-27,"(5763, 13, 23)",VEADAR,5763
816,2003-03-28,"(5763, 13, 24)",VEADAR,5763
817,2003-03-29,"(5763, 13, 25)",VEADAR,5763
818,2003-03-30,"(5763, 13, 26)",VEADAR,5763
819,2003-03-31,"(5763, 13, 27)",VEADAR,5763
820,2003-04-01,"(5763, 13, 28)",VEADAR,5763
821,2003-04-02,"(5763, 13, 29)",VEADAR,5763
822,2003-04-03,"(5763, 1, 1)",NISAN,5763
823,2003-04-04,"(5763, 1, 2)",NISAN,5763
824,2003-04-05,"(5763, 1, 3)",NISAN,5763
825,2003-04-06,"(5763, 1, 4)",NISAN,5763
826,2003-04-07,"(5763, 1, 5)",NISAN,5763
827,2003-04-08,"(5763, 1, 6)",NISAN,5763
828,2003-04-09,"(5763, 1, 7)",NISAN,5763
829,2003-04-10,"(5763, 1, 8)",NISAN,5763
830,2003-04-11,"(5763, 1, 9)",NISAN,5763
831,2003-04-12,"(5763, 1, 10)",NISAN,5763
832,2003-04-13,"(5763, 1, 11)",NISAN,5763
833,2003-04-14,"(5763, 1, 12)",NISAN,5763
834,2003-04-15,"(5763, 1, 13)",NISAN,5763
835,2003-04-16,"(5763, 1, 14)",NISAN,5763
836,2003-04-17,"(5763, 1, 15)",NISAN,5763
837,2003-04-18,"(5763, 1, 16)",NISAN,5763
838,2003-04-19,"(5763, 1, 17)",NISAN,5763
839,2003-04-20,"(5763, 1, 18)",NISAN,5763
840,2003-04-21,"(5763, 1, 19)",NISAN,5763
841,2003-04-22,"(5763, 1, 20)",NISAN,5763
842,2003-04-23,"(5763, 1, 21)",NISAN,5763
843,2003-04-24,"(5763, 1, 22)",NISAN,5763
844,2003-04-25,"(5763, 1, 23)",NISAN,5763
845,2003-04-26,"(5763, 1, 24)",NISAN,5763
846,2003-04-27,"(5763, 1, 25)",NISAN,5763
847,2003-04-28,"(5763, 1, 26)",NISAN,5763
848,2003-04-29,"(5763, 1, 27)",NISAN,5763
849,2003-04-30,"(5763, 1, 28)",NISAN,5763
850,2003-05-01,"(5763, 1, 29)",NISAN,5763
851,2003-05-02,"(5763, 1, 30)",NISAN,5763
852,2003-05-03,"(5763, 2, 1)",IYYAR,5763
853,2003-05-04,"(5763, 2, 2)",IYYAR,5763
854,2003-05-05,"(5763, 2, 3)",IYYAR,5763
855,2003-05-06,"(5763, 2, 4)",IYYAR,5763
856,2003-05-07,"(5763, 2, 5)",IYYAR,5763
857,2003-05-08,"(5763, 2, 6)",IYYAR,5763
858,2003-05-09,"(5763, 2, 7)",IYYAR,5763
859,2003-05-10,"(5763, 2, 8)",IYYAR,5763
860,2003-05-11,"(5763, 2, 9)",IYYAR,5763
861,2003-05-12,"(5763, 2, 10)",IYYAR,5763
862,2003-05-13,"(5763, 2, 11)",IYYAR,5763
863,2003-05-14,"(5763, 2, 12)",IYYAR,5763
864,2003-05-15,"(5763, 2, 13)",IYYAR,5763
865,2003-05-16,"(5763, 2, 14)",IYYAR,5763
866,2003-05-17,"(5763, 2, 15)",IYYAR,5763
867,2003-05-18,"(5763, 2, 16)",IYYAR,5763
868,2003-05-19,"(5763, 2, 17)",IYYAR,5763
869,2003-05-20,"(5763, 2, 18)",IYYAR,5763
870,2003-05-21,"(5763, 2, 19)",IYYAR,5763
871,2003-05-22,"(5763, 2, 20)",IYYAR,5763
872,2003-05-23,"(5763, 2, 21)",IYYAR,5763
873,2003-05-24,"(5763, 2, 22)",IYYAR,5763
874,2003-05-25,"(5763, 2, 23)",IYYAR,5763
875,2003-05-26,"(5763, 2, 24)",IYYAR,5763
876,2003-05-27,"(5763, 2, 25)",IYYAR,5763
877,2003-05-28,"(5763, 2, 26)",IYYAR,5763
878,2003-05-29,"(5763, 2, 27)",IYYAR,5763
879,2003-05-30,"(5763, 2, 28)",IYYAR,5763
880,2003-05-31,"(5763, 2, 29)",IYYAR,5763
881,2003-06-01,"(5763, 3, 1)",SIVAN,5763
882,2003-06-02,"(5763, 3, 2)",SIVAN,5763
883,2003-06-03,"(5763, 3, 3)",SIVAN,5763
884,2003-06-04,"(5763, 3, 4)",SIVAN,5763
885,2003-06-05,"(5763, 3, 5)",SIVAN,5763
886,2003-06-06,"(5763, 3, 6)",SIVAN,5763
887,2003-06-07,"(5763, 3, 7)",SIVAN,5763
888,2003-06-08,"(5763, 3, 8)",SIVAN,5763
889,2003-06-09,"(5763, 3, 9)",SIVAN,5763
890,2003-06-10,"(5763, 3, 10)",SIVAN,5763
891,2003-06-11,"(5763, 3, 11)",SIVAN,5763
892,2003-06-12,"(5763, 3, 12)",SIVAN,5763
893,2003-06-13,"(5763, 3, 13)",SIVAN,5763
894,2003-06-14,"(5763, 3, 14)",SIVAN,5763
895,2003-06-15,"(5763, 3, 15)",SIVAN,5763
896,2003-06-16,"(5763, 3, 16)",SIVAN,5763
897,2003-06-17,"(5763, 3, 17)",SIVAN,5763
898,2003-06-18,"(5763, 3, 18)",SIVAN,5763
899,2003-06-19,"(5763, 3, 19)",SIVAN,5763
900,2003-06-20,"(5763, 3, 20)",SIVAN,5763
901,2003-06-21,"(5763, 3, 21)",SIVAN,5763
902,2003-06-22,"(5763, 3, 22)",SIVAN,5763
903,2003-06-23,"(5763, 3, 23)",SIVAN,5763
904,2003-06-24,"(5763, 3, 24)",SIVAN,5763
905,2003-06-25,"(5763, 3, 25)",SIVAN,5763
906,2003-06-26,"(5763, 3, 26)",SIVAN,5763
907,2003-06-27,"(5763, 3, 27)",SIVAN,5763
908,2003-06-28,"(5763, 3, 28)",SIVAN,5763
909,2003-06-29,"(5763, 3, 29)",SIVAN,5763
910,2003-06-30,"(5763, 3, 30)",SIVAN,5763
911,2003-07-01,"(5763, 4, 1)",TAMMUZ,5763
912,2003-07-02,"(5763, 4, 2)",TAMMUZ,5763
913,2003-07-03,"(5763, 4, 3)",TAMMUZ,5763
914,2003-07-04,"(5763, 4, 4)",TAMMUZ,5763
915,2003-07-05,"(5763, 4, 5)",TAMMUZ,5763
916,2003-07-06,"(5763, 4, 6)",TAMMUZ,5763
917,2003-07-07,"(5763, 4, 7)",TAMMUZ,5763
918,2003-07-08,"(5763, 4, 8)",TAMMUZ,5763
919,2003-07-09,"(5763, 4, 9)",TAMMUZ,5763
920,2003-07-10,"(5763, 4, 10)",TAMMUZ,5763
921,2003-07-11,"(5763, 4, 11)",TAMMUZ,5763
922,2003-07-12,"(5763, 4, 12)",TAMMUZ,5763
923,2003-07-13,"(5763, 4, 13)",TAMMUZ,5763
924,2003-07-14,"(5763, 4, 14)",TAMMUZ,5763
925,2003-07-15,"(5763, 4, 15)",TAMMUZ,5763
926,2003-07-16,"(5763, 4, 16)",TAMMUZ,5763
927,2003-07-17,"(5763, 4, 17)",TAMMUZ,5763
928,2003-07-18,"(5763, 4, 18)",TAMMUZ,5763
929,2003-07-19,"(5763, 4, 19)",TAMMUZ,5763
930,2003-07-20,"(5763, 4, 20)",TAMMUZ,5763
931,2003-07-21,"(5763, 4, 21)",TAMMUZ,5763
932,2003-07-22,"(5763, 4, 22)",TAMMUZ,5763
933,2003-07-23,"(5763, 4, 23)",TAMMUZ,5763
